permalink	name	homepage_url	category_list	status	country_code	state_code	region	city	founded_at
/Organization/Emergent-Views	Emergent Views	http://emergentviews.com	Hardware + Software	closed	USA	CA	SF Bay Area	San Francisco	01-01-2005
/Organization/Emergent-Vr	Emergent VR	http://www.emergentvr.com/	Startups|Technology|Virtual Worlds	operating	USA	NC	NC - Other	Francisco	01-01-2015
/Organization/Emergentdetection	EmergentDetection	http://www.EmergentDetection.com	Fitness|Hardware + Software|Personal Health|Technology|Wearables	closed	USA	WA	Seattle	Seattle	01-04-2010
/Organization/Emergeo	EmerGeo Solutions	http://www.emergeo.com	Software	operating	CAN	BC	Vancouver	Vancouver	
/Organization/Emerging-Media-2	Emerging media	http://www.emerging-media.co.uk	Digital Media|Internet Marketing|Marketing Automation	operating	GBR	H9	London	London	15-12-2013
/Organization/Emerging-Star-Investment-Group	Emerging Star Investment Group	http://www.emergingstar.ca	Cloud Computing|Financial Services|Investment Management	operating					22-03-2011
/Organization/Emerging-Technology-Center	Emerging Technology Center - ETC	http://etcbaltimore.com	EdTech|Education	operating	USA	MD	Baltimore	Baltimore	
/Organization/Emerging-Threats-Pro	Emerging Threats	http://www.emergingthreats.net	Security	acquired	USA	IN	IN - Other	Lafayette	01-01-2003
/Organization/Emerging-Tigers	Emerging Tigers	http://www.emergingtigers.com	Investment Management	operating	AUT	9	Vienna	Vienna	
/Organization/Emerging-Travel	Emerging Travel		Travel	operating	USA	MA	Boston	Cambridge	01-01-2010
/Organization/Emerus-Hospital-Partners	Emerus Hospital Partners	http://www.emerus.com	Biotechnology	operating	USA	TX	Houston	Houston	
/Organization/Emeter	eMeter	http://www.emeter.com	Clean Technology	acquired	USA	CA	SF Bay Area	San Mateo	01-01-1999
/Organization/Emgo	Emgo	http://www.emgo.be	Manufacturing	operating	BEL	5	BEL - Other	Lommel	
/Organization/Emia	EMIA	http://emia.org		closed					
/Organization/Emic-Networks	Emic Networks	http://www.emicnetworks.com	Networking	closed	USA	CA	SF Bay Area	San Jose	
/Organization/Emics-Inc	"Emics, Inc."	https://chalkschools.com	Education|Software	operating	USA	CA	SF Bay Area	San Francisco	01-01-2012
/Organization/Emida	Emida	http://www.emida.net	Software	operating	USA	CA	"Orange County, California"	Foothill Ranch	01-01-2001
/Organization/Emids	emids	http://www.emids.com	Software	operating	USA	TN	Nashville	Nashville	01-01-1999
/Organization/Emiliem	Emiliem	http://www.emiliem.com/	Biotechnology|Medical|Technology	operating	USA	CA	SF Bay Area	Berkeley	
/Organization/Emindful	eMindful	http://emindful.com	Health and Wellness	operating	USA	FL	Florida's Treasure Coast	Vero Beach	01-01-2003
/Organization/Eminor	eMinor	http://www.eminorinc.com	Software	closed	USA	NC	Raleigh	Durham	01-10-2006
/Organization/Emirates-Biodiesel	Emirates Biodiesel	http://www.embio.ae	Clean Technology	closed					
/Organization/Emisense-Technologies	EmiSense Technologies	http://www.emisense.com	Manufacturing	operating	USA	UT	Salt Lake City	Salt Lake City	01-01-2009
/Organization/Emisphere-Technologies	EMISPHERE TECHNOLOGIES	http://www.emisphere.com	Biotechnology	closed	USA	NJ	Newark	Roseland	01-01-1986
/Organization/Emissary	Emissary	http://www.emissary.io/	Advice|Consulting|Marketplaces|Publishing	operating	USA	NY	New York City	New York	01-01-2013
/Organization/Emit-Corporation	EMIT Corporation	http://www.emitcorp.com/		closed					
/Organization/Emithilahaat	eMithilaHaat	http://www.emithilahaat.com/	Art|Fashion|Interior Design|Social Commerce	operating	IND	34	IND - Other	Darbhanga	07-12-2013
/Organization/Emitless	Emitless	http://emitless.co/	Clean Technology|Environmental Innovation|GreenTech	operating	CHL	12	Santiago	Santiago	
/Organization/Emkinetics	EMKinetics	http://www.emkinetics.com	Health Care	operating	USA	CA	SF Bay Area	San Francisco	
/Organization/Emma	Emma	http://www.myemma.com	Design|Email|Email Marketing|Email Newsletters|Information Technology|Internet|Marketing Automation|Social Media Marketing|Surveys	operating	USA	TN	Nashville	Nashville	01-01-2003
/Organization/Emmaus-Medical	Emmaus Medical	http://emmausmedical.com	Health Care	operating	USA	CA	Los Angeles	Torrance	01-01-2000
/Organization/Emme-E2Ms	Emme E2MS	http://www.getemme.com	Clean Technology	operating	USA	OR	"Portland, Oregon"	Beaverton	
/Organization/Emms-Inc-3	"eMMs, Inc."	https://www.emmscorp.com	Computers|Cyber Security|Information Technology|Software	closed	USA	CA	SF Bay Area	Redwood City	15-10-2014
/Organization/Emmunity	Emmunity	http://www.emmunityinc.com/		closed					
/Organization/Emn8	Tillster	http://tillster.com/	Enterprise Software|Mobile Commerce|Mobile Payments	operating	USA	CA	San Diego	San Diego	01-01-2006
/Organization/Emo2	emo2 Inc	http://www.emo2.com	Hardware + Software	operating	IND	19	Bangalore	Bangalore	02-02-2011
/Organization/Emocha	emocha Mobile Health	http://www.emocha.com	Health and Wellness|Health Care Information Technology|Mobile Health	operating	USA	MD	Baltimore	Baltimore	
/Organization/Emoda-Showroom	eModa Showroom	http://www.emoda.com.br	B2B|Fashion|Marketplaces|Wholesale	operating	BRA	2	Sao Paulo	SÃ£o Paulo	01-06-2014
/Organization/Emogi	Emogi	http://www.emogi.com/	Big Data|Big Data Analytics|Information Technology|Publishing|Services	operating	USA	NY	New York City	New York	01-01-2012
/Organization/Emoh	EMOH	http://www.emoh.com	Marketplaces|Property Management|Real Estate	operating					01-01-2014
/Organization/Emolument	Emolument	http://www.emolument.com	Market Research	operating	GBR	H9	London	London	
/Organization/Emoneypool	eMoneyPool	https://www.emoneypool.com	Communities|Internet|Technology	operating	USA	AZ	Phoenix	Phoenix	
/Organization/Emoneyunion	eMoneyUnion	http://emoneyunion.com	Finance	operating	GBR	C5	GBR - Other	Alderley Edge	
/Organization/Emony	Emony	http://www.emonysoft.com/	Software	closed	ISR	2	Tel Aviv	Rosh Ha'ayin	
/Organization/Emoov	eMoov	https://www.emoov.co.uk/	E-Commerce|Internet|Real Estate|Rental Housing	operating	GBR				01-01-2010
/Organization/Emoquo	emoquo	http://www.emoquo.com	Education	operating	GBR	F2	London	Basingstoke	
/Organization/Emoree-De	Emoree.de	http://www.emoree.de	Online Education|Services	operating					01-01-2015
/Organization/Emory-University	Emory University	http://www.emory.edu/	Education	operating	USA	GA	Atlanta	Atlanta	01-01-2014
/Organization/Emos-Futures	Emos Futures	http://www.emos.net	Software	closed	FRA	A8	Paris	Paris	01-01-1998
/Organization/Emospeech	EMOSpeech	http://emospeech.net	Business Intelligence|Enterprise Software	operating	USA	FL	Miami	Miami	01-01-2013
/Organization/Emote-Games	Emote Games	http://www.emotegames.co.uk	Games	operating	GBR	H9	London	London	
/Organization/Emoteshare	emoteShare	http://www.emoteshare.com	Big Data Analytics|Polling|Reviews and Recommendations|Social Media Platforms|Surveys	operating					02-02-2012
/Organization/Emoticast-2	Emoticast	http://emoticast.com/	Apps|Messaging|Services	operating	GBR	H9	London	London	01-02-2014
/Organization/Emotient	Emotient	http://emotient.com	Software	operating	USA	CA	San Diego	San Diego	01-01-2012
/Organization/Emotify	Emotify	http://www.emotify.com	Curated Web|Semantic Web|Social Media	operating	TUR	17	Ãƒâ€¡an	Ã‡an	16-12-2008
/Organization/Emotion	eMotion	http://www.emotion.com/	Software	acquired	USA	CA	SF Bay Area	San Francisco	01-01-2000
/Organization/Emotion-Group	eMotion Group	http://emotioncorporation.com	Social Media	operating	USA	IL	Chicago	Chicago	01-01-2009
/Organization/Emotion-Me	emotion.me	http://emotion.me	Marketplaces|Subscription Businesses|Weddings	operating	BRA	21	Rio de Janeiro	Rio De Janeiro	01-07-2012
/Organization/Emotion-Media	Emotion Media	http://www.emotionmedia.com	Graphics|Photography|Presentations|Social Media|Video	operating	USA	OK	Tulsa	Tulsa	01-05-2005
/Organization/Emotion-Technologies	eMotion Technologies	http://www.emotion-platform.com	Games	operating	ISR	3	ISR - Other	Affula	10-10-2010
/Organization/Emotions	Emotions		Social Media	operating	USA	NY	New York City	New York	
/Organization/Emotionsar	emotionsAR	http://www.emotions-ar.com	Photo Editing	operating	ESP	56	Barcelona	Barcelona	01-01-2012
/Organization/Emotiv	Emotiv	http://emotiv.com	Crowdsourcing	operating	USA	CA	SF Bay Area	San Francisco	01-01-2011
/Organization/Emotive	Emotive	http://rocketpun.ch/company/emotive	Software	operating	KOR	11	Seoul	Seoul	17-06-2013
/Organization/Emotive-Communications	Emotive Communications	http://www.emotive.com	Enterprise Software	operating	USA	CA	SF Bay Area	San Francisco	01-07-2011
/Organization/Emotte-It	Emotte IT	http://www.emotte.com/	Manufacturing	operating	CHN	22	Beijing	Beijing	01-05-2004
/Organization/Emp-Ly	Talentag	http://talentag.com	Career Management|Curated Web|Employment|Facebook Applications|Human Resources|Identity|Recruiting|Social Network Media	operating	USA	CA	SF Bay Area	San Francisco	01-05-2010
/Organization/Empact-Interactive-Media-Inc	Empact Interactive Media		Advertising|Media|News	operating	USA	AZ	Phoenix	Mesa	01-12-2006
/Organization/Empact-Solutions	Empact Solutions	https://www.empactsolutions.com	Enterprise Software|Services|Technology	operating	USA	NY	New York City	New York	01-01-2000
/Organization/Empathetics	Empathetics	http://empathetics.com	E-Books	operating	USA	MA	Boston	Boston	01-01-2011
/Organization/Empathica	Empathica	http://www.empathica.com	Software	operating	CAN	ON	Toronto	Mississauga	01-01-2001
/Organization/Empathy-Co	Empathy Co	http://www.empathy.co.jp/eng/index.php	Hardware + Software|Information Technology|SaaS	operating	JPN	40	Tokyo	Tokyo	
/Organization/Empathy-Marketing	Empathy Marketing	http://www.empathymarketing.com	Advertising	operating	IRL	7	IRL - Other	Saggart	01-01-2000
/Organization/Emphasys	Emphasys Medical		Medical|Medical Devices|Therapeutics	operating	USA	CA	SF Bay Area	Redwood City	
/Organization/Empire-Avenue	Empire Avenue	http://www.empireavenue.com	Advertising|Curated Web|Social Media|Stock Exchanges	acquired	CAN	AB	Edmonton	Edmonton	29-09-2009
/Organization/Empire-Beauty-School-Pottsville	"Empire Beauty School, Pottsville"	http://www.empire.edu/		operating	USA	PA	Allentown	Pottsville	
/Organization/Empire-Diversified-Energy	Empire Diversified Energy	http://www.empirediversifiedenergy.com/	Biomass Power Generation|Clean Technology|Energy|Renewable Energies	operating	USA	KY	Lexington	Frankfort	15-11-2014
/Organization/Empire-Genomics	Empire Genomics	http://www.empiregenomics.com/	Biotechnology|Health Care	operating	USA	NY	Buffalo	Buffalo	01-01-2006
/Organization/Empire-Robotics	Empire Robotics	http://www.empirerobotics.com	Industrial Automation|Robotics	operating	USA	MA	Boston	Boston	01-01-2012
/Organization/Empiribox	Empiribox	http://empiribox.com	Education	operating	GBR	H9	London	London	01-01-2013
/Organization/Empirical-Bioscience	Empirical Bioscience	http://empiricalbioscience.com	Biotechnology|Health Diagnostics	operating	USA	MI	Grand Rapids	Grand Rapids	01-01-2010
/Organization/Empliant	Empliant	https://empliant.com	Internet	operating	USA	NC	Raleigh	Chapel Hill	
/Organization/Employable	EmployAble		Internet|Training	operating					
/Organization/Employease	Employease	http://www.employease.com	Software	operating	USA	GA	Atlanta	Norcross	
/Organization/Employee-Benefit-Plans	Employee Benefit Plans			closed	USA	MN	Minneapolis	Minneapolis	01-01-1960
/Organization/Employee-Benefit-Solutions	Employee Benefit Solutions	http://differencecard.com	Health and Wellness|Health Care|Hospitality	acquired	USA	NY	New York City	White Plains	
/Organization/Employeereferrals-Com	EmployeeReferrals.com	https://employeereferrals.com	Information Technology	operating	USA	UT	Salt Lake City	Draper	01-04-2011
/Organization/Employeereferrals-Com-2	ZABC			closed					10-04-2011
/Organization/Employinsight	EmployInsight	http://employinsight.com	Curated Web	acquired	USA	VA	Alexandria	Alexandria	01-01-2012
/Organization/Employma	Employma	http://www.employma.com	Algorithms|Analytics|Employment|Human Resources|Marketplaces|Match-Making|Recruiting|Search|Services	operating	USA	VA	Richmond	Midlothian	22-01-2013
/Organization/Employment-Com	Employment.com			operating					
/Organization/Employment-Hero	Employment Hero	http://www.employmenthero.com/	Employer Benefits Programs|Employment|SaaS	operating	AUS	2	Sydney	Sydney	02-05-2012
/Organization/Employus	EmployUs	http://www.employusapp.com	Human Resources|Recruiting|Social Recruiting	operating	USA	NC	Raleigh	Raleigh	01-07-2014
/Organization/Employyd-Com	Employyd.com	http://www.employyd.com	Human Resources|Recruiting	operating	USA	NJ	Newark	Bridgewater	01-01-2011
/Organization/Emporiocompras	EmporioCompras	http://emporiocompras.com.ar	Internet	operating	CRI	1	CRI - Other	Argentina	01-01-2013
/Organization/Emporis	Emporis	http://www.emporis.com	Architecture|Big Data Analytics|Construction|Databases|Enterprises|Enterprise Software|Local Businesses|Portals	operating	DEU	4	Hamburg	Hamburg	01-01-2005
/Organization/Empow-Studios	Empow Studios	http://empow.me/	EdTech|Education|Educational Games	operating	USA	MA	Boston	Lexington	01-01-2013
/Organization/Empower-Energies-Inc	Empower Energies Inc.	http://www.empowerenergies.com	Clean Technology	operating	USA	MI	Detroit	Rochester Hills	
/Organization/Empower-Futures	CollegeBol.com	http://www.collegebol.com	Colleges|Education|Reviews and Recommendations|Technology	operating	IND	9	Ahmedabad	Ahmedabad	01-09-2012
/Organization/Empower-Interactive-Group	Empower Interactive Group	http://www.eigroup.com/	Infrastructure|Messaging|SMS|Telecommunications	operating					01-01-2000
/Organization/Empower-Microsystems	Empower Microsystems	http://www.empowermicro.com	Electrical Distribution|Manufacturing|Renewable Energies|Renewable Tech	operating	USA	CA	SF Bay Area	San Francisco	01-01-2011
/Organization/Empower-Rf-Systems	Empower RF Systems	http://www.empowerrf.com	Hardware + Software	operating	USA	CA	Los Angeles	Inglewood	
/Organization/Empower-Visi	Empower Visi	http://www.empowervisi.com	Analytics|Business Intelligence|Consulting|Information Technology|Sales Automation	operating	USA	CA	SF Bay Area	Cupertino	02-02-2010
/Organization/Empower2Adapt	Empower2adapt	http://www.empower2adapt.com	Analytics|Big Data|Software	operating	USA	AZ	Phoenix	Phoenix	01-07-2014
/Organization/Empowering-Technologies-Usa	Empowering Technologies USA		Public Relations	operating	USA	SC	"Columbia, South Carolina"	Columbia	10-01-2010
/Organization/Empowertheuser	EmpowerTheUser	http://www.etu.ie	Software|Technology|Training	operating					01-01-2010
/Organization/Empowrnet	EmpowrNet	http://EmpowrNet.com	Software	operating	USA	OK	Tulsa	Tulsa	01-01-2010
/Organization/Emprego-Ligado	Emprego Ligado	http://www.empregoligado.com.br	Apps|Employment|Mobile|SMS	operating	BRA	2	Sao Paulo	SÃ£o Paulo	01-01-2012
/Organization/Empressr	Empressr	http://www.empressr.com	Curated Web|Presentations|Software	operating	USA	NY	New York City	New York	01-05-2006
/Organization/Emprivo	Emprivo	http://www.emprivo.com	Curated Web	operating					01-01-2003
/Organization/Emptoris	Emptoris	http://www.emptoris.com	Finance|Software	acquired	USA	MA	Boston	Burlington	01-01-1999
/Organization/Empyrean-Benefit-Solutions	Empyrean Benefit Solutions	http://www.goempyrean.com	Curated Web	operating	USA	TX	Houston	Houston	01-01-2006
/Organization/Emres-Technologies	EMRes Technologies		Information Technology	operating	USA	TX	Austin	Austin	
/Organization/Emsense	EmSense	http://emsense.com	Hardware + Software	closed	USA	CA	SF Bay Area	San Francisco	01-01-2004
/Organization/Emsystems	EMSystems	http://www.emsystem.com	Curated Web	acquired	USA	WI	Milwaukee	Milwaukee	01-01-1997
/Organization/Emtele	Emtele	http://www.emtele.com/index.php/home/en/		operating	FIN	15	Tampere	Tampere	
/Organization/Emtrics	Emtrics	http://www.emtrics.com	Reviews and Recommendations|Services|Software|Trading	operating	ESP	29	Madrid	Madrid	15-12-2011
/Organization/Emu-Chat	Emu Messenger	http://emu.is	Android|Chat|Messaging|Mobile|Productivity Software|SMS	acquired	USA	CA	SF Bay Area	Palo Alto	26-02-2012
/Organization/Emu-Solutions	Emu Solutions	http://emutechnology.com	Big Data|Data Centers|Technology	operating	USA	IN	South Bend	South Bend	
/Organization/Emulate	Emulate	http://emulatebio.com	Agriculture|Chemicals|Medical	operating					
/Organization/Emulation-And-Verification-Engineering	Emulation and Verification Engineering	http://www.eve-team.com	Semiconductors	acquired	USA	CA	SF Bay Area	San Jose	01-01-2000
/Organization/Emulis	Emulis	http://www.emulis.net	Real Estate	operating	FRA	B8	Nice	Mougins	01-01-2002
/Organization/Emunamedica	Emunamedica	http://emunamedica.com	Biotechnology	operating	USA	FL	Ft. Lauderdale	Hollywood	01-01-2010
/Organization/Emuze	EMUZE	http://www.emuze.com	Curated Web|Entertainment|Facebook Applications|Media|Photo Sharing|Social Media|Technology|Twitter Applications|Video Streaming	operating	USA	MA	Boston	Boston	01-01-2011
/Organization/En-Gauge	en-Gauge	http://www.engaugeinc.net	Hardware|Security	operating	USA	MA	Boston	Rockland	
/Organization/En-Noir	En Noir	http://www.viveennnoir.com/	Fashion	operating	USA	CA	San Diego	San Diego	
/Organization/Enable-Healthcare	Enable Healthcare	http://ehiconnect.com	Health and Wellness	operating	USA	NJ	Newark	East Hanover	01-01-2006
/Organization/Enable-Holdings	Enable Holdings		Sales and Marketing	acquired	USA	IL	Chicago	Itasca	01-01-1997
/Organization/Enable-Injections	Enable Injections	http://www.enableinjections.com/	Health Care	operating	USA	OH	Cincinnati	Cincinnati	01-01-2011
/Organization/Enable-Quality-Health	Enable Quality Health	http://www.sesscoring.com	Consulting|Medical	operating	USA	KS	Kansas City	Overland Park	01-01-2005
/Organization/Enable-Systems	Enable Systems	http://www.enablesystems.com/	Marketplaces	operating	USA	FL	Gainesville	Inverness	
/Organization/Enabled-Employment	Enabled Employment	http://www.enabledemployment.com	Small and Medium Businesses	operating	AUS	1	Canberra	Canberra	01-01-2012
/Organization/Enablence-Technologies	Enablence Technologies	http://www.enablence.com	Semiconductors	ipo	CAN	ON	Ottawa	Ottawa	01-01-2003
/Organization/Enablon	Enablon	http://enablon.com	Software	operating	USA	IL	Chicago	Chicago	01-01-2000
/Organization/Enact-Systems	Enact Systems	http://www.enact-systems.com/	Cloud Computing|Energy|SaaS	operating	USA	CA	SF Bay Area	Pleasanton	22-07-2013
/Organization/Enanta-Pharmaceuticals	Enanta Pharmaceuticals	http://www.enanta.com	Biotechnology|Health Care	ipo	USA	MA	Boston	Watertown	01-01-1998
/Organization/Enavu	enavu	http://enavu.com	Apps|Curated Web|Design|Internet|Project Management|Web Development	operating	USA	CA	Santa Barbara	Santa Barbara	01-01-2008
/Organization/Enb-Therapeutics	ENB Therapeutics	http://enbpharma.com/	Biotechnology|Medical	operating	USA	NY	New York City	New York	04-05-2015
/Organization/Enbala-Power-Networks	ENBALA Power Networks	http://enbala.com	Clean Technology	operating	CAN	ON	Toronto	Toronto	01-01-2003
/Organization/Enbase	Enbase	http://enbasesolutions.com	Clean Technology	operating	USA	TX	Houston	Houston	01-01-2001
/Organization/Enbridge	Enbridge	http://www.enbridge.com	Clean Technology	ipo	CAN	AB	Calgary	Calgary	
/Organization/Enbrite-Ly	Enbrite.ly	https://enbrite.ly/	Service Providers|Software	operating	HUN	5	Budapest	Budapest	01-06-2014
/Organization/Encaff-Energy-Stix	Encaff Energy Stix	http://encaffenergy.com	Manufacturing	operating	USA	GA	Atlanta	Peachtree City	01-01-2007
/Organization/Encap	Encap	http://www.encapsecurity.com	Mobile	operating	NOR	1	Fornebu	Fornebu	01-01-2007
/Organization/Encapson	Encapson	http://encapson.eu	Health Care|Medical Devices|New Technologies	operating	NLD	15	NLD - Other	Enschede	
/Organization/Encapsule-Medical	Encapsule Medical	http://encapsule.com/	Health Diagnostics|Medical|Women	operating	USA	CA	SF Bay Area	San Francisco	
/Organization/Encare-Biotech	EnCare Biotech	http://encarebiotech.com	Biotechnology|Medical|Services	operating	NLD	9	Utrecht	Utrecht	
/Organization/Encarnate	Encarnate	http://www.encarnate.com	Games	closed	USA	IL	Chicago	Chicago	01-01-2008
/Organization/Encelium-Technologies	Encelium Technologies	http://www.encelium.com	Hardware + Software	acquired	USA	NJ	Newark	Teaneck	
/Organization/Encelle	Encelle	http://www.encelle.com/		closed	USA	NC	Raleigh	Raleigh	
/Organization/Encentiv-Energy	Encentiv Energy	http://www.encentivenergy.com	Clean Energy|Clean Technology|Energy Efficiency|Incentives|Utilities	operating	USA	PA	Pittsburgh	Pittsburgh	01-01-2009
/Organization/Encentuate	Encentuate	http://www.encentuate.com	Enterprise Software	acquired	USA	CA	SF Bay Area	Foster City	01-01-2001
/Organization/Enchanted-Circle-Fair	Enchanted Circle Fair	http://enchantedcirclefair.com	Entertainment|Games	operating	ARG	21	ARG - Other	Arroyo Seco	13-02-2012
/Organization/Enchanted-Diamonds	Enchanted Diamonds	http://www.enchanteddiamonds.com	E-Commerce|Fashion|Social Commerce	operating	USA	NY	New York City	New York	01-03-2012
/Organization/Enchanted-Lighting	Enchanted Lighting		Hardware + Software	operating	USA	CA	Ontario - Inland Empire	Azusa	01-01-2001
/Organization/Enchantment-Holding-Company	Enchantment Holding Company		Manufacturing	operating	USA	NM	Albuquerque	Moriarty	25-04-2014
/Organization/Enchroma	EnChroma	http://enchroma.com	Hardware + Software|Medical Devices	operating	USA	CA	SF Bay Area	Berkeley	01-07-2010
/Organization/Encirq-Corporation	Encirq Corporation	http://www.encirq.com	Apps|Software|Systems	operating	USA	CA	SF Bay Area	Burlingame	01-01-1998
/Organization/Encision	Encision	http://encision.com	Manufacturing	operating	USA	CO	Denver	Boulder	01-01-1991
/Organization/Encite	Encite		Semiconductors	operating	USA	MA	Boston	Burlington	
/Organization/Enclara-Health	Enclara Health	http://www.enclarahealth.com	Biotechnology	operating					
/Organization/Enclarity	Enclarity	http://www.enclarity.com	Health and Wellness|Health Care|Information Technology	acquired	USA	CA	Anaheim	Aliso Viejo	01-02-2005
/Organization/Enclothed	Enclothed	http://enclothed.co.uk	Fashion|Mens Specific|Online Shopping	operating	GBR	H9	London	London	
/Organization/Encoate	EnCoate	http://www.encoate.com	Biotechnology	closed	NZL				01-01-2003
/Organization/Encode	Encode	http://www.encodegroup.com	Cyber Security|Predictive Analytics|Security|Software	operating	GBR	H9	London	London	21-04-2001
/Organization/Encoded-Genomics	Encoded Genomics	http://www.encodedgenomics.com/	Bio-Pharm|Biotechnology|Pharmaceuticals	operating	USA	CA	SF Bay Area	San Francisco	
/Organization/Encoder-Design-Group	Encoder Design Group		Manufacturing	operating	USA	TX	Dallas	Dallas	26-10-2014
/Organization/Encoding-Com	Encoding.com	http://encoding.com	Data Security|Software	operating	USA	CA	SF Bay Area	San Francisco	01-09-2008
/Organization/Encompass-Media	Encompass Media		Communications Infrastructure|Media|News	operating	USA	CO	Denver	Greenwood Village	
/Organization/Encompass-Office-Solutions	Encompass Office Solutions	http://encompassoffice.com	Health and Wellness	operating	USA	TX	Dallas	Mckinney	01-01-2007
/Organization/Enconcert	Electriqcity		Internet of Things	operating	USA	MD	Baltimore	Baltimore	
/Organization/Encontre-Um-Nerd	Encontre um Nerd	https://encontreumnerd.com.br/	Corporate IT|Information Technology|Marketplaces	operating	BRA	18	Curitiba	Curitiba	25-08-2014
/Organization/Encore	Encore Alert	http://encorealert.com	Analytics|Internet|Sales and Marketing	operating					01-08-2013
/Organization/Encore-Career-Institute	Empowered Careers	http://empoweredu.com	EdTech|Education	acquired	USA	CA	SF Bay Area	Campbell	01-06-2011
/Organization/Encore-Dermatology	Encore Dermatology	http://www.encorederm.com/	Pharmaceuticals	operating	USA	PA	Philadelphia	Malvern	01-01-2015
/Organization/Encore-Fm	Encore.fm	http://encore.fm	Concerts|iPhone|Mobile|Music|Photography|Ticketing|Video	operating	CAN	ON	Toronto	Toronto	01-03-2013
/Organization/Encore-Gaming	Encore Gaming		Games	operating	USA	TN	Nashville	Nashville	
/Organization/Encore-Interactive	Encore Interactive	http://www.encoreinteractive.ca	Web Hosting	operating	CAN	NL	St. John's	Saint John's	01-01-2007
/Organization/Encore-Rehabilitation	Encore Rehabilitation	http://www.encorerehabilitation.net/	Health and Wellness	operating	USA	CT	Hartford	Farmington	01-01-2007
/Organization/Encore-Rehabilitation-Services	Encore Rehabilitation Services	http://www.encorerehabilitation.net/	Customer Service|Employment	operating	USA	MI	Detroit	Farmington Hills	
/Organization/Encore-Technologies	Encore Technologies	https://joinencore.com/	Music	closed	GBR	H9	London	London	
/Organization/Encore-Vision-Inc	Encore Vision Inc.	http://encorevisioninc.com	Biotechnology	operating	USA	TX	Dallas	Fort Worth	
/Organization/Encored-Technologies	Encored Technologies	http://www.encoredtech.com	Big Data|Energy IT|Internet of Things|Technology	operating	KOR	11	Seoul	Seoul	19-04-2013
/Organization/Encorp	Encorp	http://www.encorp.com/	Renewable Energies	operating	USA	CO	Fort Collins	Fort Collins	
/Organization/Encounter-2	Encounter	http://tryencounter.com	Apps|Mobile|Online Dating|Social Media	operating	USA	AZ	Phoenix	Scottsdale	15-05-2015
/Organization/Encover	Encover	http://www.encover.com	Software	acquired	USA	UT	Salt Lake City	South Jordan	
/Organization/Encryptanet-Inc	"Encryptanet, Inc."		Content|Digital Media|Software	operating	USA	CA	Anaheim	Newport Beach	01-01-2005
/Organization/Encrypted-Labs	Encrypted Labs	http://encryptedlabs.com/	Finance Technology|Social Commerce|Software	operating					
/Organization/Encryptix	Encryptix			operating					
/Organization/Encubate-Business-Consulting	Encubate Business & Immigration Advocates	http://www.encubate.ca/	Business Services|Investment Management|Legal	operating	CAN	ON	Toronto	Toronto	01-02-2011
/Organization/Encycle-Therapeutics	Encycle Therapeutics	http://encycletherapeutics.com/	Biotechnology	operating	CAN	ON	Toronto	Toronto	01-01-2012
/Organization/Encysive-Pharmaceuticals	Encysive Pharmaceuticals	http://pfizer.com/home	Biotechnology	acquired	USA	TX	Houston	Houston	01-01-1989
/Organization/End	END		Fitness	closed	USA	OR	"Portland, Oregon"	Portland	15-01-2007
/Organization/Endado	Endado	http://www.endado.com	Automotive|Cars	operating	ESP	29	Madrid	Madrid	01-02-2012
/Organization/Endaga	Endaga	http://www.endaga.com/	Communications Infrastructure|Mobile Infrastructure|Telecommunications|Ventures for Good	acquired	USA	CA	SF Bay Area	Oakland	
/Organization/Endavo-Media-And-Communications	Endavo Media and Communications	http://endavomedia.com	Internet TV|Software|Television|Video|Video Streaming	operating	USA	GA	Atlanta	Atlanta	01-01-2004
/Organization/Endeavor-Commerce	Endeavor Commerce	http://endeavorcpq.com	Software	operating	USA	TX	Dallas	Dallas	01-01-2000
/Organization/Endeavor-Energy	Endeavor Energy	http://www.endeavor-energy.com	Clean Technology	operating	USA	TX	Houston	Houston	01-01-2013
/Organization/Endeavour-Software	Endeavour Software Technologies	http://www.techendeavour.com/mobile-application-development	Android|Consulting|Enterprise Software|iPad|iPhone|Mobile|Mobility|Software	acquired	USA	TX	Austin	Austin	14-01-2002
/Organization/Endeca	Endeca	http://endeca.com	E-Commerce|Enterprises|Enterprise Software|Search	acquired	USA	MA	Boston	Cambridge	
/Organization/Endeka-Group	Endeka Group	http://www.endekagroup.com	Web Hosting	operating	USA	CA	San Diego	San Diego	
/Organization/Ender-Labs	Ender Labs	https://enderlabs.com	Enterprise Software|iOS|SaaS	operating	USA	UT	Salt Lake City	Salt Lake City	01-09-2012
/Organization/Enders-Fund	Enders Fund	http://endersfund.com	Games	operating	USA	CA	SF Bay Area	San Francisco	01-01-2011
/Organization/Endforce-Inc	ENDFORCE Inc.	http://endforce.com/	Information Technology|Services	operating					
/Organization/Endgame-Inc	Endgame	http://www.endgame.com	Security	operating	USA	VA	"Washington, D.C."	Arlington	01-01-2008
/Organization/Endgenitor-Technologies	EndGenitor Technologies	http://endgenitor.com	Biotechnology	operating	USA	IN	Indianapolis	Indianapolis	01-01-2005
/Organization/Endicott-Biofuels	Endicott Biofuels	http://www.endicottbiofuels.com/	Biofuels	operating	USA	TX	Houston	Houston	
